Date,Close,MACD,MACD Percentage,Volume Oscillator,CV,RSI,Pct Change
2005-02-07,11.600937843322754,0.05898966059286437,0.05198890200171905,-0.04422518988177961,0.010094834003336453,0.4487837541773254,0.024102273632294002
2005-02-08,11.64461612701416,0.07368872177319474,0.06481740160729192,-0.08241183097937149,0.010948084981241049,0.42436958271650926,0.029695312938781138
2005-02-09,11.674649238586426,0.08676112650687706,0.07616418309434289,-0.005299678169739506,0.012405875741619464,0.3445562413727563,0.02003803762516898
2005-02-10,11.603671073913574,0.09035223244674562,0.07920730512458429,-0.0717209541435079,0.01265836578041101,0.32176139677293913,0.01820774036082584
2005-02-11,11.674649238586426,0.09779819773027221,0.08558609287402623,-0.08026543210750102,0.012421089882784892,0.3988577358133176,0.006828177437866678
2005-02-14,11.701957702636719,0.10469587481134646,0.09145936561921467,-0.15380862735328762,0.011577045508064024,0.22480347304453496,0.008707904539986044
2005-02-15,11.64461612701416,0.10433266563931731,0.09102582725802175,-0.09072639320217583,0.008669770471622084,0.10698584196935168,0.0
2005-02-16,11.822090148925781,0.11701659563550137,0.10185490590239887,0.35511989140165146,0.009218375350004132,0.14476502829115523,0.012629151191287269
2005-02-17,11.740180969238281,0.11908655955333103,0.10348876951153108,0.2541647659993486,0.006067951591132281,0.060973350003210136,0.011764371331724366
2005-02-18,11.729255676269531,0.11847968102360085,0.10281441214491248,0.13265664610604355,0.005792597044697324,0.03379403588910623,0.004677351461885637
2005-02-22,11.682843208312988,0.11295159150065537,0.09791704024690098,0.1529408440856638,0.005234509165405555,0.13273942368920522,-0.0016334441475056583
2005-02-23,11.625507354736328,0.10275946932128655,0.08903005928018551,0.06688657987411342,0.005398525640802924,0.17073669426536875,-0.0016409963256325266
2005-02-24,11.647355079650879,0.09534597878281126,0.0825513066075448,-0.029033446676742406,0.005512003262247908,0.15753617319860402,-0.014780387145904128
2005-02-25,11.74564266204834,0.09629172947773235,0.08326561846972376,-0.06270600402552852,0.005077383170206021,0.2184782193939998,0.0004652136814899954
2005-02-28,11.685571670532227,0.0911433726707287,0.0787525975313283,-0.03381531554859209,0.0050386336908840885,0.21635559702225216,-0.003724362989689589
2005-03-01,11.813896179199219,0.09630780181621823,0.08308702806217866,-0.0768338290870613,0.005862827613922565,0.34096622844240887,0.01121755796508328
2005-03-02,11.7510986328125,0.09424699130030945,0.0812261156866472,-0.10753329570435781,0.0055378103741867786,0.3333320065080778,0.010803079318943087
2005-03-03,11.78931999206543,0.09460735369918716,0.08143984226104325,-0.12968584689395488,0.0051268859453664295,0.14753088736886522,0.012188596590704037
2005-03-04,11.9149169921875,0.10383067634395182,0.0892098978805088,-0.06382473787989128,0.007331531972580284,0.2688989794330967,0.014411670353816186
2005-03-07,11.936760902404785,0.1116162048568281,0.09571767810280936,-0.09651678585792428,0.00903348870361255,0.1216938387662132,0.021495673378649327
2005-03-08,11.854850769042969,0.10990985667301523,0.09413844767382828,-0.07147770204432073,0.009034877853238851,0.04949909536871422,0.003466645484481168
2005-03-09,11.797514915466309,0.10274663992832345,0.08793494923554573,-0.034784098596307905,0.007821130539872972,0.04949909536871422,0.003949952604788809
2005-03-10,11.759289741516113,0.09291422957188544,0.0794822139699952,-0.06294020419529969,0.006627547909247975,0.15707613452350677,-0.0025472419587836415
2005-03-11,11.674098014831543,0.07735600132836673,0.06617978251406662,-0.04030382386368608,0.007377155183110176,0.09976367234799466,-0.020211553090454526
2005-03-14,11.635624885559082,0.06121587485568725,0.0523891877427134,-0.0350767734688681,0.008075521678614207,0.12821277244635887,-0.02522761570813037
2005-03-15,11.60814094543457,0.045680408750572,0.03911278787771467,-0.0499066898586974,0.009434489645610618,0.05068271358411147,-0.020810875515416938
2005-03-16,11.525694847106934,0.026411276080819945,0.022636072119491805,0.02654923626029383,0.011567019446149749,0.026230585921218186,-0.023040451341411305
2005-03-17,11.542187690734863,0.012329062499842891,0.010575189559020972,-0.051436715954096504,0.012764320017950954,-0.03598128651035237,-0.018462173783742375
2005-03-18,11.39378833770752,-0.010682637983158827,-0.009178413298211893,0.3193849131752507,0.014219942860655366,-0.569740901586486,-0.024011249243230615
2005-03-21,11.432259559631348,-0.025521079199757324,-0.02195632190144372,0.21002368954352374,0.01316460458213065,-0.4357753145581501,-0.01747781730056719
2005-03-22,11.377298355102539,-0.04124016964013144,-0.03553555637572861,0.1367466289695963,0.012680402910635732,-0.4155655833291084,-0.019886267010121084
2005-03-23,11.316842079162598,-0.05790844576224252,-0.049990214271970514,0.0985867546650924,0.012522469611583459,-0.4179794797220876,-0.01812062272295545
2005-03-24,11.322336196899414,-0.06986943394999479,-0.06041676556120647,0.011192708189548163,0.011462769276579991,-0.5581101595380005,-0.019047645015505044
2005-03-28,11.300348281860352,-0.08019836738852959,-0.06946586045165863,-0.020812918569330298,0.010845238880384165,-0.5095611618725011,-0.0082009646903769
2005-03-29,11.374554634094238,-0.08145730004805607,-0.07063356377968827,-0.05267153851015115,0.009263764115220058,-0.3241220421623985,-0.0050475520815562724
2005-03-30,11.528449058532715,-0.06923887667740303,-0.06004019346292754,-0.026222732400721097,0.008070859649973908,-0.12133175551570685,0.013285289592707805
2005-03-31,11.451494216918945,-0.0650158385906412,-0.05640740490296957,-0.08187701686832505,0.007413679746406137,-0.11392371701293058,0.011898384444568588
2005-04-01,11.371804237365723,-0.06732330468542003,-0.05846733347141303,-0.07002492549512393,0.006095172087099523,-0.04038615709776705,0.004369066560649948
2005-04-04,11.396538734436035,-0.066390809071045,-0.05770135784121426,-0.1091149169169571,0.0060981594090394895,0.0046549764991477005,0.008512167074539834
2005-04-05,11.503710746765137,-0.056354296605368503,-0.04897915916486728,-0.1428793246818076,0.006825303643496937,0.10833297184748192,0.011354828107622339
2005-04-06,11.462491035461426,-0.0511369000299311,-0.04445695514679893,-0.16929064329017085,0.007043869477484461,0.13191598701085816,-0.005721326670778071
2005-04-07,11.57516860961914,-0.03747791503055531,-0.032566998261390125,-0.13037228015426683,0.007917019897517117,0.18367337303250086,0.010799847631890014
2005-04-08,11.569668769836426,-0.026788065967778607,-0.02326864802150822,-0.16781222406324525,0.008030018992772161,0.35432580316827056,0.017399572516431094
2005-04-11,11.506461143493652,-0.023149754803856837,-0.020109121717393662,-0.13675945278697443,0.006577448703547295,0.2788108884924152,0.009645245071248976
2005-04-12,11.632878303527832,-0.009950851469808342,-0.008637130457725115,-0.019466794256817143,0.007095525448967661,0.32638562549854555,0.011228338368905577
2005-04-13,11.569668769836426,-0.004538786286380159,-0.0039383393725911445,0.04385148388404429,0.007319328968431262,0.25581019986861575,0.009350300387884758
2005-04-14,11.561423301696777,-0.0009045983585220796,-0.0007847412396770902,0.07432022431670489,0.007274119402189828,0.36134918408447114,-0.0011874823068184215
2005-04-15,11.34706974029541,-0.015146420710781427,-0.01315479528035032,0.09477839673250599,0.007702917350257901,0.16882984215720986,-0.019239879202191057
2005-04-18,11.259133338928223,-0.03314680447804541,-0.028835560735721813,0.12852647786412338,0.010026831007843165,0.2510658091954192,-0.021494689069130657
2005-04-19,11.652114868164062,-0.015522973992238676,-0.013490327910240971,0.30692628219162726,0.01086839150903809,0.506083223055624,0.0016536375722591146
2005-04-20,11.509212493896484,-0.012937849205703955,-0.011243531944158846,0.25662714895669997,0.010755053673698894,0.43174937396107005,-0.005225411128238933
2005-04-21,11.536686897277832,-0.008573336362976747,-0.007449160674949045,0.21138831297041197,0.010639367319376649,0.37105693122950956,-0.002139563942383682
2005-04-22,11.577919006347656,-0.0017669733112448682,-0.0015346001500929482,0.12973485779527466,0.01067684287032073,0.2067716808167348,0.020344394749990835
2005-04-25,11.729060173034668,0.01564262896712343,0.013566729733925779,0.05749919335944885,0.01214540591180159,0.17724352646366492,0.04173738954504458
2005-04-26,11.806009292602539,0.035242758478755576,0.03051169308294787,0.09978895304737084,0.014035632813966024,0.1435073820442061,0.013207424246987731
2005-04-27,11.767535209655762,0.04712820081286928,0.04074491611068049,0.004476430798904636,0.015179581462745999,0.16744357965348833,0.022444864572295442
2005-04-28,11.731807708740234,0.05305302649091814,0.045818789819714816,-0.053835197439592676,0.015736290296593517,0.1409099548942392,0.016913071594969242
2005-04-29,11.9379243850708,0.07353274698309953,0.06336038976213197,0.01364440973922943,0.016301180822223295,0.32386321599266066,0.031094135183167948
2005-05-02,11.973645210266113,0.09158965653548279,0.07873432799132248,-0.047490890630608955,0.013473070039549617,0.2955377351817796,0.02085291009025192
2005-05-03,12.025857925415039,0.10885816800252712,0.09334540434218372,-0.03427206626408202,0.015469134417910117,0.07679000658711521,0.01862175671420596
2005-05-04,12.072578430175781,0.1248740714632941,0.10680035462435282,-0.05371466370125595,0.015487171041551805,0.36469469115969,0.025922439583585755
2005-05-05,12.133035659790039,0.14082187657741407,0.12010458311048024,-0.11646659008080815,0.015074680015545055,0.38635595116858434,0.03420001086029467
2005-05-06,12.144030570983887,0.15258887490647766,0.12979679515775233,-0.10747315335650151,0.013682720898638518,0.36655604640962447,0.017264825883035018
2005-05-09,12.24846076965332,0.1683997427230306,0.14280287521231388,-0.14065789897865694,0.014499093307702276,0.3333254789479263,0.022951703893111963
2005-05-10,12.155020713806152,0.17141418179693346,0.14502882805112224,-0.17207886247993215,0.014061180486856341,0.13823187994726416,0.01074042194679059
2005-05-11,12.166014671325684,0.17269949469916135,0.14579949996594238,-0.17723792397437318,0.012348413430457257,0.010510973968216764,0.007739543105088176
2005-05-12,12.138533592224121,0.16954619798825732,0.14287509767488676,-0.2018003291677849,0.007909167254259863,0.04346989696904546,0.00045313741657437845
2005-05-13,12.122045516967773,0.1638282279180867,0.13783695153720193,-0.16624990930173755,0.00635828014998284,0.001415322011747211,-0.0018103589156505118
2005-05-16,12.163263320922852,0.16076937843025974,0.13502976873404388,-0.24012843769461026,0.0048413563777365805,0.009890901166086596,-0.006955767776270605
2005-05-17,12.201737403869629,0.1596098718765191,0.13380988396134902,-0.20332587761947465,0.0038647819947718906,-0.011567572284163052,0.0038434068656429954
2005-05-18,12.344644546508789,0.16828251063467192,0.1407166487800365,-0.08543470215201975,0.005602260527840391,0.12170144286158413,0.0146826943751861
2005-05-19,12.43532943725586,0.18039368601037253,0.15040015331475662,-0.01782724970611863,0.008402075149944887,0.15661931269425944,0.024450716618839685
2005-05-20,12.38037109375,0.18344258876282815,0.15257828361579617,0.011672413614852547,0.009155343486099449,0.19540593617080693,0.021310394885140083
2005-05-23,12.358388900756836,0.18198725115047942,0.1510555319199721,0.005568054683395262,0.009686662839131143,0.20408929304947665,0.016042206329475395
2005-05-24,12.37212085723877,0.17986852731428726,0.14899971968436784,-0.0695639324791772,0.009771430563550372,0.3016038273716566,0.01396386823692053
2005-05-25,12.339153289794922,0.17352888328967708,0.14351258535294414,-0.1230937111606253,0.009434669354550005,0.3600355377161861,-0.00044482906682152823
2005-05-26,12.336398124694824,0.1663646033388808,0.13738148051088012,-0.18764572497246731,0.00847873173445803,0.43375438508464925,-0.007955664790402772
2005-05-27,12.347393989562988,0.15973283358527546,0.13171354064140117,-0.21901708882076285,0.006681465501977726,0.33336217517657785,-0.002663660397357548
2005-05-31,12.264947891235352,0.14613978865719446,0.12040366133456402,-0.06264937935173295,0.005188939630255987,0.2067165828483244,-0.007560937778528842
2005-06-01,12.25395393371582,0.1329475455791389,0.10945685390780927,-0.05854248459799113,0.004279049721694576,0.30556202674412813,-0.009551064436443157
2005-06-02,12.306173324584961,0.12526232026732664,0.10302897202634928,-0.010297743376644623,0.004383669135688501,0.09910323014313938,-0.0026727899747576167
2005-06-03,12.155020713806152,0.1057558833909038,0.08698637988662565,-0.014388687736482067,0.005632835016665564,-0.33105929380413046,-0.01470262300675862
2005-06-06,12.083571434020996,0.08356820957733113,0.06876764423407229,-0.05657836441098315,0.0077537477614589845,-0.35099721287146624,-0.02136665888891176
2005-06-07,12.122045516967773,0.06830151779803728,0.05621515194988006,-0.08564909269447753,0.008409875547745629,-0.3403198436029462,-0.011651282625480874
2005-06-08,12.064332962036133,0.0509582190841229,0.04196277585162798,-0.07548808629424417,0.009070466646099565,-0.2662566410437516,-0.015474268363124821
